vote_id,user_id,target_type,target_id,value,created_at
V0005082,U00132,comment,CM0002722,1,2024-04-14T11:09:27
V0012644,U00495,post,P002940,1,2024-04-14T11:25:51
V0011371,U02843,post,P003307,1,2024-04-14T12:32:05
V0013414,U02624,comment,CM0001754,1,2024-04-14T12:38:47
V0000055,U00388,post,P003196,1,2024-04-14T12:53:32
V0010720,U02718,comment,CM0001603,-1,2024-04-14T14:20:12
V0014748,U02395,comment,CM0006305,1,2024-04-14T14:35:47
V0002635,U01216,post,P001640,1,2024-04-14T14:40:11
V0004640,U01640,comment,CM0003781,1,2024-04-14T15:01:02
V0008736,U02670,post,P000206,1,2024-04-14T16:49:42
V0009490,U00422,post,P003815,1,2024-04-14T17:41:10
V0014129,U01228,post,P003734,1,2024-04-14T21:36:41
V0009409,U02537,post,P001721,1,2024-04-14T22:15:39
V0006574,U00881,post,P002121,1,2024-04-14T22:47:49
V0003901,U01634,post,P000130,1,2024-04-15T00:15:19
V0013571,U01751,post,P000745,1,2024-04-15T02:48:15
V0010927,U00138,post,P002362,1,2024-04-15T04:04:07
V0007826,U01619,comment,CM0002727,-1,2024-04-15T04:40:07
V0008343,U02153,post,P001094,1,2024-04-15T05:13:25
V0003837,U01186,post,P001128,1,2024-04-15T06:18:19
V0008944,U02188,post,P002837,1,2024-04-15T06:46:19
V0010258,U01901,post,P003031,1,2024-04-15T07:07:44
V0000897,U01368,comment,CM0000629,1,2024-04-15T07:35:10
V0007201,U01805,post,P003789,1,2024-04-15T09:10:09
V0010183,U01669,post,P000074,-1,2024-04-15T09:50:37
V0014763,U00997,post,P000370,1,2024-04-15T12:40:16
V0000571,U01961,post,P002257,1,2024-04-15T13:30:55
V0004671,U01487,comment,CM0003068,1,2024-04-15T15:03:35
V0010163,U02006,post,P003060,-1,2024-04-15T16:42:04
V0009369,U02556,post,P000143,1,2024-04-15T17:46:13
V0011137,U01866,post,P000954,1,2024-04-15T18:45:08
V0012863,U01112,comment,CM0004154,1,2024-04-15T19:48:34
V0009925,U01328,post,P000076,1,2024-04-16T00:32:43
V0006758,U02775,post,P000060,1,2024-04-16T00:41:15
V0002480,U01578,post,P003805,1,2024-04-16T00:53:35
V0009734,U00888,comment,CM0005267,1,2024-04-16T01:29:22
V0014801,U02699,comment,CM0006228,1,2024-04-16T04:45:58
V0006210,U02870,post,P002466,1,2024-04-16T05:01:22
V0014317,U00530,post,P001649,1,2024-04-16T12:21:10
V0011872,U02532,post,P001216,1,2024-04-16T12:31:53
V0012463,U02930,comment,CM0000170,1,2024-04-16T13:20:36
V0008424,U02824,post,P001036,1,2024-04-16T14:25:31
V0014331,U01303,post,P003386,1,2024-04-16T14:50:11
V0009899,U00288,post,P002006,1,2024-04-16T15:07:00
V0004703,U00541,post,P003070,1,2024-04-16T15:28:28
V0009494,U02146,post,P001415,1,2024-04-16T15:51:16
V0002568,U02714,post,P001485,1,2024-04-16T16:06:57
V0007624,U00246,post,P002110,1,2024-04-16T17:37:09
V0006628,U02489,comment,CM0001323,1,2024-04-16T18:22:49
V0011833,U00868,comment,CM0001644,1,2024-04-16T20:54:50
V0002242,U01590,post,P002767,1,2024-04-16T20:57:14
V0001997,U02984,post,P001658,1,2024-04-16T21:24:25
V0013329,U01369,comment,CM0005173,1,2024-04-16T22:25:42
V0007821,U00799,post,P000808,1,2024-04-16T23:13:03
V0008321,U02275,comment,CM0003780,1,2024-04-17T00:42:16
V0007063,U00097,comment,CM0002597,1,2024-04-17T01:51:12
V0012650,U00572,post,P003520,1,2024-04-17T03:11:32
V0006637,U01821,comment,CM0005705,1,2024-04-17T04:49:09
V0009889,U00255,comment,CM0001512,1,2024-04-17T05:11:33
V0014463,U01650,comment,CM0002063,-1,2024-04-17T05:50:46
V0000100,U02115,post,P002288,1,2024-04-17T06:22:22
V0000003,U01125,post,P002983,1,2024-04-17T06:53:04
V0012732,U01524,post,P003593,1,2024-04-17T07:17:38
V0007986,U01142,post,P002368,1,2024-04-17T07:22:07
V0009448,U00448,comment,CM0002249,1,2024-04-17T07:31:43
V0004413,U02847,post,P000089,1,2024-04-17T08:25:49
V0013916,U00260,post,P003180,1,2024-04-17T10:22:08
V0008968,U01850,comment,CM0004467,1,2024-04-17T10:50:16
V0003811,U00274,comment,CM0000060,1,2024-04-17T12:33:39
V0011133,U00321,comment,CM0002242,1,2024-04-17T14:42:55
V0007598,U01915,post,P002247,1,2024-04-17T14:49:12
V0006571,U02084,post,P001487,1,2024-04-17T15:34:01
V0005600,U02498,post,P003622,1,2024-04-17T18:27:16
V0013159,U02886,post,P001933,1,2024-04-17T19:01:35
V0010860,U02526,post,P003656,1,2024-04-17T19:52:29
V0004782,U00976,comment,CM0005134,1,2024-04-17T19:53:03
V0002096,U02722,comment,CM0003482,1,2024-04-17T20:19:10
V0011259,U02677,post,P001665,1,2024-04-17T22:06:59
V0008646,U01399,post,P002950,1,2024-04-18T00:06:16
V0014004,U01327,comment,CM0006245,-1,2024-04-18T01:01:55
V0012461,U01398,post,P003232,1,2024-04-18T02:28:05
V0009251,U02085,post,P002886,1,2024-04-18T02:51:45
V0013746,U01657,post,P000262,1,2024-04-18T02:54:54
V0004164,U02456,comment,CM0002699,1,2024-04-18T04:32:34
V0010711,U02762,post,P000109,1,2024-04-18T04:41:28
V0008970,U00035,comment,CM0002287,1,2024-04-18T04:52:27
V0000463,U00102,comment,CM0003945,1,2024-04-18T05:16:22
V0000160,U00465,post,P001773,1,2024-04-18T07:03:46
V0003360,U00110,post,P000236,1,2024-04-18T07:12:27
V0012727,U00822,post,P002424,1,2024-04-18T09:16:48
V0009455,U00253,comment,CM0006656,1,2024-04-18T09:49:44
V0011441,U02298,post,P003532,1,2024-04-18T10:14:25
V0004167,U00607,post,P003962,1,2024-04-18T17:24:48
V0013355,U02341,post,P003491,1,2024-04-18T17:58:01
V0011266,U02123,post,P000325,1,2024-04-18T19:44:26
V0006287,U02018,post,P002235,1,2024-04-18T21:25:32
V0012004,U00899,comment,CM0000983,1,2024-04-18T21:34:32
V0006577,U00072,post,P002859,1,2024-04-18T21:34:39
V0012012,U01855,post,P000889,1,2024-04-18T22:18:47
V0003293,U01982,post,P002601,-1,2024-04-19T01:56:41
V0002591,U00360,post,P003572,1,2024-04-19T02:55:02
V0012043,U00092,post,P000048,1,2024-04-19T03:26:53
V0008368,U02399,post,P001254,1,2024-04-19T05:53:51
V0009656,U00724,post,P001305,1,2024-04-19T06:40:27
V0011535,U02335,comment,CM0003375,1,2024-04-19T08:03:44
V0007653,U02621,comment,CM0002183,1,2024-04-19T08:39:54
V0002078,U00966,post,P001467,1,2024-04-19T08:53:42
V0013453,U02455,post,P002270,1,2024-04-19T09:53:58
V0005872,U01568,comment,CM0006648,1,2024-04-19T09:57:14
V0010170,U01520,post,P002990,1,2024-04-19T13:47:00
V0012612,U01150,post,P001468,1,2024-04-19T13:55:49
V0009582,U00644,post,P002958,1,2024-04-19T14:55:42
V0004591,U02407,comment,CM0001036,1,2024-04-19T14:56:14
V0010095,U01140,post,P001577,1,2024-04-19T15:38:52
V0001440,U00558,post,P002112,1,2024-04-19T16:00:55
V0003370,U02729,post,P000202,1,2024-04-19T16:14:36
V0004202,U02321,post,P002148,1,2024-04-19T16:34:11
V0008304,U01016,post,P003058,1,2024-04-19T16:35:43
V0002215,U00475,post,P002497,1,2024-04-19T16:40:12
V0013452,U02011,comment,CM0006635,1,2024-04-19T18:44:40
V0000582,U00802,post,P002839,1,2024-04-19T18:54:48
V0005550,U02561,comment,CM0000928,1,2024-04-19T19:51:20
V0001867,U01215,post,P001601,1,2024-04-19T20:24:07
V0003944,U00872,post,P003298,1,2024-04-19T21:27:41
V0013950,U01995,post,P000975,1,2024-04-19T22:33:28
V0003743,U02851,post,P001333,1,2024-04-19T23:05:00
V0005383,U02446,post,P002313,1,2024-04-19T23:17:47
V0004537,U01313,post,P000787,1,2024-04-19T23:48:28
V0005078,U02840,post,P003914,1,2024-04-19T23:53:49
V0014534,U01383,comment,CM0005087,1,2024-04-20T00:45:09
V0014123,U02426,comment,CM0004806,1,2024-04-20T01:22:54
V0013311,U01218,comment,CM0001010,1,2024-04-20T01:27:34
V0003834,U02420,comment,CM0000622,1,2024-04-20T02:03:23
V0002173,U01924,post,P002600,1,2024-04-20T02:03:26
V0001277,U01126,comment,CM0001572,1,2024-04-20T03:29:20
V0013625,U00662,post,P002418,1,2024-04-20T06:26:07
V0003335,U02460,post,P003427,1,2024-04-20T08:14:34
V0013226,U01784,post,P003100,1,2024-04-20T10:16:37
V0003894,U00217,post,P001296,-1,2024-04-20T10:29:24
V0013548,U01362,post,P000218,1,2024-04-20T10:42:53
V0003989,U01952,comment,CM0001825,1,2024-04-20T10:58:52
V0011398,U00209,post,P002075,1,2024-04-20T11:48:39
V0004548,U02771,post,P000396,1,2024-04-20T12:44:08
V0014663,U01393,post,P001481,1,2024-04-20T13:27:02
V0011503,U01499,comment,CM0001668,1,2024-04-20T13:36:14
V0005366,U01406,comment,CM0003121,1,2024-04-20T15:39:34
V0001235,U00846,comment,CM0006373,1,2024-04-20T15:39:53
V0003250,U01811,comment,CM0004152,1,2024-04-20T16:06:25
V0003884,U02899,comment,CM0002895,1,2024-04-20T17:07:15
V0011863,U01524,comment,CM0004055,1,2024-04-20T18:05:53
V0013685,U01882,post,P000535,1,2024-04-20T18:23:33
V0008765,U00384,post,P001233,1,2024-04-20T19:02:28
V0010638,U00861,post,P003125,1,2024-04-20T19:35:04
V0001495,U02538,post,P003264,1,2024-04-20T20:30:49
V0002182,U00462,post,P002949,1,2024-04-20T20:47:32
V0011521,U01690,comment,CM0002359,1,2024-04-20T20:49:53
V0013586,U02169,post,P001778,1,2024-04-20T22:59:16
V0013698,U02360,post,P003705,1,2024-04-20T23:58:42
V0010032,U00574,comment,CM0004960,1,2024-04-21T10:01:20
V0008366,U01905,post,P002798,1,2024-04-21T11:09:13
V0008427,U01633,post,P002070,1,2024-04-21T12:21:04
V0003910,U01826,post,P002556,1,2024-04-21T12:33:09
V0012363,U01035,post,P003614,1,2024-04-21T14:20:22
V0011407,U02238,post,P002194,-1,2024-04-21T14:58:35
V0014440,U01156,post,P001259,1,2024-04-21T15:14:24
V0013137,U02079,post,P002070,1,2024-04-21T15:17:14
V0013469,U01763,comment,CM0004812,1,2024-04-21T15:44:44
V0003603,U01230,comment,CM0003670,1,2024-04-21T15:55:31
V0001800,U00022,comment,CM0006885,1,2024-04-21T16:07:33
V0007465,U01790,post,P001935,-1,2024-04-21T17:09:49
V0005507,U01444,post,P002991,1,2024-04-21T18:29:45
V0007255,U02702,post,P002094,1,2024-04-21T19:51:56
V0000515,U01536,post,P000698,1,2024-04-21T20:49:26
V0001641,U00531,post,P003168,1,2024-04-21T21:56:21
V0008908,U01588,post,P000918,1,2024-04-21T22:53:43
V0010523,U02750,post,P001083,1,2024-04-21T23:37:10
V0006276,U00058,post,P003582,1,2024-04-22T00:45:42
V0004403,U01704,post,P000671,1,2024-04-22T03:29:49
V0013529,U00622,post,P001895,1,2024-04-22T05:12:02
V0008669,U01233,post,P002994,1,2024-04-22T05:56:25
V0014656,U02047,post,P000375,1,2024-04-22T08:55:17
V0012604,U00481,comment,CM0005748,1,2024-04-22T11:00:31
V0003418,U01754,post,P001926,1,2024-04-22T11:09:10
V0003501,U02753,post,P002810,1,2024-04-22T12:32:08
V0010310,U02980,post,P000450,1,2024-04-22T16:57:07
V0012257,U00684,post,P002197,1,2024-04-22T18:30:28
V0004206,U02895,post,P002264,1,2024-04-22T18:40:04
V0006687,U01001,comment,CM0002250,1,2024-04-22T18:46:04
V0010798,U00465,comment,CM0005464,-1,2024-04-22T20:18:36
V0014696,U02661,post,P000201,-1,2024-04-22T21:04:25
V0002607,U00535,post,P001847,1,2024-04-22T21:11:40
V0004119,U00601,comment,CM0000503,1,2024-04-22T23:33:16
V0012936,U00423,comment,CM0000794,1,2024-04-22T23:56:07
V0012571,U02861,post,P001823,1,2024-04-23T00:43:13
V0002276,U02488,post,P003807,1,2024-04-23T00:54:00
V0010651,U00854,post,P001081,1,2024-04-23T03:18:09
V0002828,U02283,post,P002939,1,2024-04-23T03:19:52
V0006383,U00140,post,P001994,1,2024-04-23T03:30:22
V0013372,U02720,comment,CM0003607,1,2024-04-23T04:50:01
V0000584,U02174,post,P003016,1,2024-04-23T05:45:28
V0005620,U01382,post,P000249,1,2024-04-23T05:50:58
V0010041,U01501,post,P001426,1,2024-04-23T08:10:06
V0000956,U00713,comment,CM0002488,-1,2024-04-23T09:13:50
V0005911,U01115,post,P000931,1,2024-04-23T09:42:29
V0003365,U02897,post,P002201,1,2024-04-23T09:51:35
V0001806,U00892,comment,CM0001461,1,2024-04-23T10:33:24
V0002923,U02211,comment,CM0005264,-1,2024-04-23T11:48:58
V0014469,U01676,post,P000523,1,2024-04-23T13:02:43
V0005615,U01901,post,P001431,1,2024-04-23T13:23:23
V0007909,U02456,post,P003207,1,2024-04-23T16:07:02
V0000262,U00791,post,P001593,1,2024-04-23T16:26:33
V0001171,U01201,comment,CM0000134,1,2024-04-23T16:33:27
V0006277,U01801,comment,CM0006560,1,2024-04-23T16:51:16
V0006938,U00632,post,P000030,-1,2024-04-23T17:45:09
V0014935,U02736,post,P000207,1,2024-04-23T18:44:40
V0006791,U00968,post,P001673,1,2024-04-23T19:24:15
V0006275,U02301,comment,CM0000513,1,2024-04-23T19:24:29
V0010430,U01543,post,P001261,1,2024-04-23T22:53:15
V0012135,U01472,comment,CM0005499,1,2024-04-23T23:11:28
V0011915,U00922,post,P003764,1,2024-04-23T23:35:18
V0007632,U01005,post,P003200,1,2024-04-24T00:50:01
V0000414,U00737,post,P003971,1,2024-04-24T01:16:25
V0006899,U00420,post,P002333,1,2024-04-24T03:30:53
V0001318,U01792,post,P001248,-1,2024-04-24T04:16:20
V0007754,U02448,post,P002690,1,2024-04-24T06:34:54
V0010099,U00652,post,P001331,1,2024-04-24T07:49:30
V0009976,U02245,comment,CM0006109,1,2024-04-24T10:04:48
V0009254,U02531,post,P001749,1,2024-04-24T10:09:31
V0009110,U00956,post,P003015,1,2024-04-24T11:08:42
V0001454,U02232,comment,CM0001699,1,2024-04-24T12:53:54
V0000252,U02789,post,P003710,1,2024-04-24T13:28:18
V0013937,U01275,post,P001140,1,2024-04-24T15:31:06
V0003663,U00344,comment,CM0003948,1,2024-04-24T15:38:09
V0004710,U01804,post,P000465,1,2024-04-24T17:20:38
V0010828,U00694,post,P002264,1,2024-04-24T17:24:30
V0009716,U00340,post,P001530,1,2024-04-24T19:47:21
V0008303,U02229,post,P002280,1,2024-04-24T20:03:27
V0002860,U00033,post,P000891,1,2024-04-24T21:44:15
V0002392,U02768,post,P000126,1,2024-04-24T23:03:22
V0000589,U02654,comment,CM0001110,1,2024-04-24T23:07:42
V0008369,U01419,post,P003956,1,2024-04-24T23:53:17
V0002401,U02085,post,P003560,1,2024-04-25T00:04:11
V0008735,U00432,post,P001845,1,2024-04-25T01:01:24
V0007879,U00418,post,P001061,1,2024-04-25T02:21:39
V0010608,U02725,post,P000354,1,2024-04-25T02:56:42
V0003750,U01480,post,P000489,1,2024-04-25T03:06:23
V0002292,U01675,comment,CM0002033,1,2024-04-25T03:21:20
V0013716,U01802,post,P001447,1,2024-04-25T04:04:25
V0009264,U01141,post,P001471,1,2024-04-25T04:35:40
V0007341,U01519,post,P003581,1,2024-04-25T04:36:34
V0003430,U02396,post,P001290,-1,2024-04-25T05:23:52
V0003579,U00064,comment,CM0004668,1,2024-04-25T05:52:44
V0003281,U00105,post,P001410,1,2024-04-25T08:45:10
V0013245,U00682,comment,CM0004999,1,2024-04-25T09:04:10
V0004078,U01568,post,P002724,1,2024-04-25T10:15:50
V0000327,U02109,post,P002506,1,2024-04-25T10:51:41
V0001891,U00219,post,P000801,1,2024-04-25T10:57:28
V0014467,U02681,comment,CM0004529,1,2024-04-25T12:18:43
V0013942,U01272,post,P002850,1,2024-04-25T12:53:03
V0003222,U00706,post,P001752,-1,2024-04-25T13:34:48
V0004386,U02661,comment,CM0002429,1,2024-04-25T13:34:50
V0014827,U02962,comment,CM0003901,-1,2024-04-25T13:38:01
V0007711,U01265,post,P003696,-1,2024-04-25T13:44:08
V0000411,U00056,post,P000656,1,2024-04-25T15:07:24
V0001181,U01189,post,P001932,1,2024-04-25T15:49:48
V0005143,U00960,comment,CM0004343,-1,2024-04-25T15:53:05
V0001478,U02299,post,P002100,1,2024-04-25T16:00:34
V0007610,U00235,post,P000500,1,2024-04-25T17:21:24
V0001400,U00623,comment,CM0003045,1,2024-04-25T17:28:04
V0010200,U02779,post,P000188,1,2024-04-25T17:41:04
V0004130,U01035,comment,CM0004977,1,2024-04-25T18:43:34
V0004181,U01009,post,P001303,1,2024-04-25T21:00:37
V0004453,U01074,post,P002245,1,2024-04-25T22:36:37
V0010187,U00678,post,P001406,-1,2024-04-26T00:52:38
V0012554,U00075,comment,CM0003224,-1,2024-04-26T03:19:05
V0014456,U00565,post,P002362,1,2024-04-26T03:27:03
V0005352,U00332,post,P001932,1,2024-04-26T10:51:35
V0008513,U02905,comment,CM0001121,1,2024-04-26T13:20:59
V0008244,U01180,comment,CM0006292,1,2024-04-26T15:47:20
V0013717,U00776,post,P001462,-1,2024-04-26T16:53:02
V0011059,U02763,comment,CM0000312,1,2024-04-26T17:11:31
V0012771,U02136,post,P001347,1,2024-04-26T17:29:49
V0003035,U00966,post,P002398,1,2024-04-26T17:41:03
V0007058,U00771,post,P002135,1,2024-04-26T18:10:43
V0008260,U00315,comment,CM0004124,-1,2024-04-26T18:15:46
V0011656,U01945,post,P000550,1,2024-04-26T18:46:13
V0008184,U02465,post,P003340,1,2024-04-26T19:32:31
V0014898,U00294,comment,CM0000511,1,2024-04-26T19:59:22
V0013485,U00919,post,P001427,1,2024-04-26T21:20:30
V0007708,U00944,post,P001052,-1,2024-04-26T21:23:52
V0000890,U00786,post,P003403,1,2024-04-26T21:50:26
V0005692,U01622,comment,CM0002000,1,2024-04-26T22:00:48
V0000899,U00731,post,P000797,-1,2024-04-26T22:56:30
V0005580,U02314,post,P000065,1,2024-04-26T23:32:41
V0014765,U01787,comment,CM0000386,1,2024-04-27T00:11:59
V0009985,U00527,comment,CM0003907,1,2024-04-27T00:15:28
V0004475,U01473,comment,CM0003933,1,2024-04-27T01:16:04
V0006356,U00138,post,P000225,1,2024-04-27T01:29:50
V0005894,U01294,post,P001826,1,2024-04-27T08:28:42
V0001420,U00090,comment,CM0000457,1,2024-04-27T10:40:47
V0002325,U00732,post,P003417,1,2024-04-27T12:30:18
V0002088,U00514,post,P001196,1,2024-04-27T12:41:10
V0009986,U01166,post,P000944,1,2024-04-27T15:18:32
V0010070,U02547,post,P003960,1,2024-04-27T15:26:50
V0012786,U00680,post,P003166,1,2024-04-27T18:24:58
V0010587,U01932,comment,CM0002500,-1,2024-04-27T21:08:28
V0013660,U02933,post,P000763,1,2024-04-27T21:35:02
V0002851,U00317,post,P003117,1,2024-04-27T21:42:29
V0008987,U00300,post,P003218,1,2024-04-27T21:59:41
V0012760,U01905,post,P002316,1,2024-04-28T00:09:52
V0005453,U00624,post,P000379,1,2024-04-28T00:36:10
V0003059,U02277,comment,CM0003314,1,2024-04-28T01:56:36
V0007282,U02963,post,P000410,1,2024-04-28T03:08:52
V0014701,U01204,comment,CM0003721,1,2024-04-28T03:29:48
V0009555,U02630,comment,CM0004501,1,2024-04-28T04:35:27
V0005459,U02372,comment,CM0000162,1,2024-04-28T09:40:44
V0003240,U00323,post,P001921,1,2024-04-28T11:12:59
V0000965,U02677,post,P001910,1,2024-04-28T11:27:21
V0001023,U02427,comment,CM0002924,1,2024-04-28T11:50:31
V0010831,U01575,post,P002609,1,2024-04-28T12:02:07
V0004730,U00788,comment,CM0003334,1,2024-04-28T12:12:08
V0014253,U00898,post,P000425,1,2024-04-28T13:33:47
V0013938,U01144,comment,CM0006716,1,2024-04-28T14:32:57
V0000815,U00603,post,P003204,1,2024-04-28T15:42:29
V0004986,U01371,comment,CM0001756,1,2024-04-28T17:28:02
V0001258,U01588,post,P003081,1,2024-04-28T18:38:55
V0002528,U01399,comment,CM0000377,1,2024-04-28T20:06:32
V0003726,U01954,post,P000669,1,2024-04-28T23:11:35
V0013387,U00514,post,P002739,1,2024-04-28T23:53:01
V0014510,U00991,post,P003434,1,2024-04-29T00:23:28
V0004851,U02580,comment,CM0003929,1,2024-04-29T01:59:56
V0000191,U00795,post,P001261,-1,2024-04-29T03:11:08
V0005640,U01739,post,P003280,1,2024-04-29T03:22:06
V0011086,U00032,post,P001824,1,2024-04-29T04:01:02
V0002824,U01100,post,P001947,1,2024-04-29T04:05:54
V0004757,U01715,post,P001945,1,2024-04-29T05:36:43
V0000296,U02568,post,P000301,1,2024-04-29T05:48:20
V0002123,U02274,post,P000082,1,2024-04-29T06:11:21
V0003403,U00579,post,P001158,1,2024-04-29T06:41:06
V0012330,U02107,post,P003919,1,2024-04-29T07:37:19
V0011504,U02128,post,P001660,1,2024-04-29T08:57:21
V0010589,U02284,post,P003980,1,2024-04-29T11:56:30
V0014230,U00091,post,P000490,1,2024-04-29T12:15:05
V0012410,U00271,comment,CM0001609,1,2024-04-29T15:36:20
V0012575,U02452,post,P002782,1,2024-04-29T16:14:39
V0008818,U01326,post,P000723,1,2024-04-29T16:32:01
V0013458,U02154,comment,CM0002698,-1,2024-04-29T19:15:47
V0005966,U02589,post,P000641,1,2024-04-29T21:47:14
V0000882,U01245,post,P000708,1,2024-04-29T22:06:58
V0009366,U01062,post,P002094,1,2024-04-30T00:33:01
V0014249,U02078,post,P000790,1,2024-04-30T00:37:09
V0002852,U01362,post,P000848,-1,2024-04-30T00:49:35
V0000833,U00511,comment,CM0000199,1,2024-04-30T01:12:19
V0012980,U00532,post,P003009,1,2024-04-30T03:39:01
V0003437,U01242,post,P000143,1,2024-04-30T05:45:46
V0001571,U00885,post,P002018,1,2024-04-30T05:47:47
V0001751,U01234,post,P001028,1,2024-04-30T08:35:02
V0013001,U00089,post,P002105,1,2024-04-30T09:55:48
V0008613,U00285,post,P002480,1,2024-04-30T10:25:09
V0005614,U00782,post,P000218,1,2024-04-30T11:16:48
V0005463,U00718,post,P001189,1,2024-04-30T14:54:35
V0009605,U00404,post,P002496,1,2024-04-30T15:10:28
V0009646,U01691,post,P002479,-1,2024-04-30T15:43:21
V0010069,U01656,post,P002069,1,2024-04-30T16:04:44
V0002061,U01967,post,P000159,1,2024-04-30T18:04:20
V0008664,U01993,post,P003056,1,2024-04-30T21:22:21
V0010486,U00547,comment,CM0005014,1,2024-04-30T21:47:35
V0004846,U02277,post,P003208,1,2024-04-30T23:02:49
V0014379,U02926,post,P001363,1,2024-05-01T00:18:33
V0006824,U01389,post,P001880,1,2024-05-01T01:22:32
V0001407,U02522,post,P001756,1,2024-05-01T04:14:18
V0014495,U02532,post,P001547,1,2024-05-01T06:20:04
V0012450,U02645,comment,CM0003735,1,2024-05-01T08:47:47
V0000907,U00520,post,P003277,1,2024-05-01T09:13:05
V0000752,U01095,post,P001499,1,2024-05-01T09:22:40
V0010524,U02613,post,P002144,1,2024-05-01T09:57:06
V0008732,U00666,comment,CM0003424,1,2024-05-01T11:00:46
V0009379,U01727,post,P003827,-1,2024-05-01T12:50:47
V0008813,U02948,post,P003014,1,2024-05-01T14:21:17
V0001996,U02586,post,P003963,1,2024-05-01T15:53:52
V0002624,U02660,post,P000763,1,2024-05-01T16:05:07
V0010835,U02473,post,P001009,1,2024-05-01T17:33:03
V0004874,U00464,post,P003782,1,2024-05-01T21:11:50
V0012769,U01020,post,P003395,1,2024-05-01T21:31:53
V0008233,U02395,post,P001630,1,2024-05-01T21:52:51
V0007295,U02596,post,P000062,1,2024-05-01T22:37:05
V0008158,U01737,post,P003730,1,2024-05-01T22:40:22
V0003310,U01608,post,P003128,1,2024-05-01T23:43:22
V0001993,U01435,post,P002225,1,2024-05-01T23:50:42
V0001963,U01631,post,P003596,1,2024-05-02T00:47:20
V0007198,U01711,comment,CM0006310,1,2024-05-02T01:48:23
V0004574,U01665,post,P003274,1,2024-05-02T02:17:33
V0004878,U00210,post,P001476,1,2024-05-02T02:51:39
V0003496,U01498,post,P003552,1,2024-05-02T03:01:52
V0004804,U02097,comment,CM0006775,1,2024-05-02T04:07:09
V0012335,U01917,post,P001326,1,2024-05-02T04:21:19
V0006646,U02800,post,P000073,1,2024-05-02T04:38:23
V0012338,U00271,post,P002667,1,2024-05-02T05:07:30
V0001456,U00727,post,P002461,1,2024-05-02T05:12:24
V0008663,U02974,comment,CM0006055,1,2024-05-02T07:48:56
V0008745,U00888,comment,CM0000627,1,2024-05-02T10:13:32
V0001349,U02989,post,P001747,1,2024-05-02T11:06:11
V0014595,U01087,comment,CM0006595,1,2024-05-02T12:22:08
V0003759,U00113,comment,CM0000015,1,2024-05-02T13:18:23
V0014472,U00241,comment,CM0006413,1,2024-05-02T15:04:01
V0014973,U00291,post,P001095,1,2024-05-02T16:29:27
