event_id,event_type,user_id,session_id,entity_type,entity_id,props,timestamp
E0006118,view,U02548,S01020,comment,CM0004790,"{""device"": ""tablet"", ""duration_sec"": 211}",2024-04-09T17:38:54
E0006119,vote,U02328,S04744,post,P000427,"{""device"": ""mobile"", ""duration_sec"": 68}",2025-09-29T18:02:34
E0006120,view,U02653,S01198,post,P002954,"{""device"": ""desktop"", ""duration_sec"": 554}",2025-01-27T21:32:36
E0006121,comment,U02325,S02610,post,P001843,"{""device"": ""tablet"", ""duration_sec"": 289}",2025-01-06T20:47:53
E0006122,view,U01560,S01733,post,P001538,"{""device"": ""mobile"", ""duration_sec"": 398}",2025-04-16T14:20:57
E0006123,view,U02595,S01078,community,C154,"{""device"": ""mobile"", ""duration_sec"": 579}",2025-03-05T19:42:20
E0006124,comment,U00556,S03693,post,P001296,"{""device"": ""tablet"", ""duration_sec"": 97}",2025-07-28T06:39:57
E0006125,view,U00422,S02398,post,P001328,"{""device"": ""mobile"", ""duration_sec"": 55}",2025-10-22T11:30:01
E0006126,view,U00590,S00885,post,P000309,"{""device"": ""mobile"", ""duration_sec"": 302}",2025-06-09T10:59:41
E0006127,comment,U01627,S04943,post,P003788,"{""device"": ""desktop"", ""duration_sec"": 188}",2025-04-09T12:23:02
E0006128,view,U02562,S01848,post,P002818,"{""device"": ""desktop"", ""duration_sec"": 582}",2024-09-16T11:17:09
E0006129,click,U02863,S02559,community,C093,"{""device"": ""mobile"", ""duration_sec"": 459}",2024-03-27T23:09:19
E0006130,view,U01916,S01585,post,P003082,"{""device"": ""mobile"", ""duration_sec"": 123}",2024-11-18T22:05:56
E0006131,view,U02718,S04941,comment,CM0003345,"{""device"": ""desktop"", ""duration_sec"": 590}",2024-03-27T15:54:50
E0006132,view,U02900,S04439,post,P001735,"{""device"": ""mobile"", ""duration_sec"": 388}",2024-10-04T20:54:36
E0006133,view,U02780,S04407,post,P001891,"{""device"": ""desktop"", ""duration_sec"": 43}",2024-10-25T23:05:57
E0006134,view,U01680,S04535,comment,CM0000333,"{""device"": ""tablet"", ""duration_sec"": 204}",2024-06-02T02:25:36
E0006135,vote,U00007,S03007,comment,CM0001591,"{""device"": ""tablet"", ""duration_sec"": 58}",2025-06-21T23:58:32
E0006136,vote,U02619,S03529,post,P001030,"{""device"": ""tablet"", ""duration_sec"": 312}",2025-04-18T01:40:53
E0006137,view,U02932,S02206,post,P002062,"{""device"": ""tablet"", ""duration_sec"": 237}",2024-08-21T10:57:23
E0006138,vote,U00458,S01050,comment,CM0006614,"{""device"": ""mobile"", ""duration_sec"": 266}",2024-10-06T07:47:34
E0006139,comment,U00476,S04537,post,P003518,"{""device"": ""desktop"", ""duration_sec"": 545}",2024-12-19T15:03:58
E0006140,click,U00411,S04373,post,P000339,"{""device"": ""desktop"", ""duration_sec"": 376}",2025-09-24T00:37:09
E0006141,view,U02959,S00851,post,P000352,"{""device"": ""mobile"", ""duration_sec"": 404}",2025-04-03T11:40:33
E0006142,vote,U02161,S03012,comment,CM0003614,"{""device"": ""desktop"", ""duration_sec"": 543}",2024-03-09T01:38:27
E0006143,vote,U01117,S02206,post,P000804,"{""device"": ""desktop"", ""duration_sec"": 238}",2025-01-30T03:45:54
E0006144,view,U00042,S02984,post,P000256,"{""device"": ""mobile"", ""duration_sec"": 283}",2025-04-18T10:12:20
E0006145,click,U00001,S04365,comment,CM0003513,"{""device"": ""tablet"", ""duration_sec"": 497}",2024-03-30T23:08:45
E0006146,view,U02983,S01563,comment,CM0004067,"{""device"": ""mobile"", ""duration_sec"": 517}",2024-03-20T12:12:07
E0006147,view,U02803,S02754,post,P000073,"{""device"": ""tablet"", ""duration_sec"": 370}",2024-05-11T10:28:59
E0006148,view,U02700,S03230,community,C094,"{""device"": ""mobile"", ""duration_sec"": 56}",2024-03-19T16:28:00
E0006149,view,U00191,S01135,post,P002077,"{""device"": ""tablet"", ""duration_sec"": 573}",2024-06-11T19:23:23
E0006150,click,U02255,S04249,comment,CM0002628,"{""device"": ""mobile"", ""duration_sec"": 196}",2024-09-09T12:03:08
E0006151,view,U00536,S02069,post,P001425,"{""device"": ""tablet"", ""duration_sec"": 321}",2024-04-11T17:48:54
E0006152,click,U01576,S03803,post,P000381,"{""device"": ""mobile"", ""duration_sec"": 434}",2024-12-18T20:17:09
E0006153,join,U02873,S02552,post,P002016,"{""device"": ""mobile"", ""duration_sec"": 54}",2024-06-23T19:23:19
E0006154,view,U01105,S01087,post,P003134,"{""device"": ""mobile"", ""duration_sec"": 242}",2025-10-21T17:57:19
E0006155,view,U00114,S04224,post,P001792,"{""device"": ""desktop"", ""duration_sec"": 344}",2024-08-30T18:54:27
E0006156,click,U02681,S00818,post,P001731,"{""device"": ""desktop"", ""duration_sec"": 548}",2024-08-27T00:32:23
E0006157,vote,U01706,S04848,post,P003870,"{""device"": ""desktop"", ""duration_sec"": 576}",2024-08-25T18:41:30
E0006158,view,U02365,S02871,comment,CM0000515,"{""device"": ""tablet"", ""duration_sec"": 87}",2024-02-12T20:53:35
E0006159,view,U00518,S00106,post,P001788,"{""device"": ""mobile"", ""duration_sec"": 558}",2024-02-10T21:12:49
E0006160,join,U01683,S03887,comment,CM0001923,"{""device"": ""desktop"", ""duration_sec"": 411}",2024-12-15T00:40:01
E0006161,view,U02122,S01577,community,C114,"{""device"": ""tablet"", ""duration_sec"": 146}",2024-11-30T11:19:50
E0006162,view,U02119,S03671,community,C067,"{""device"": ""mobile"", ""duration_sec"": 162}",2025-03-26T05:52:13
E0006163,share,U02612,S01391,comment,CM0005053,"{""device"": ""desktop"", ""duration_sec"": 426}",2025-03-09T01:56:21
E0006164,view,U02454,S04453,post,P000350,"{""device"": ""mobile"", ""duration_sec"": 262}",2025-05-10T03:03:51
E0006165,click,U00683,S03997,post,P003862,"{""device"": ""desktop"", ""duration_sec"": 175}",2025-07-31T12:10:04
E0006166,click,U02717,S04830,comment,CM0004157,"{""device"": ""mobile"", ""duration_sec"": 448}",2024-06-17T14:25:12
E0006167,view,U02939,S00365,comment,CM0002873,"{""device"": ""mobile"", ""duration_sec"": 562}",2024-10-05T06:32:09
E0006168,click,U01997,S02656,post,P002772,"{""device"": ""tablet"", ""duration_sec"": 523}",2025-08-30T05:45:27
E0006169,view,U00125,S03637,comment,CM0004581,"{""device"": ""desktop"", ""duration_sec"": 272}",2025-06-26T03:22:56
E0006170,view,U02812,S04117,post,P003841,"{""device"": ""desktop"", ""duration_sec"": 378}",2025-01-17T10:40:52
E0006171,comment,U01051,S01819,post,P002278,"{""device"": ""tablet"", ""duration_sec"": 193}",2025-01-22T19:47:35
E0006172,view,U01490,S03106,post,P000897,"{""device"": ""desktop"", ""duration_sec"": 419}",2024-08-29T18:12:59
E0006173,view,U00501,S03826,post,P001625,"{""device"": ""desktop"", ""duration_sec"": 246}",2025-05-12T09:25:40
E0006174,share,U02346,S03303,post,P000580,"{""device"": ""tablet"", ""duration_sec"": 433}",2025-10-04T10:31:45
E0006175,comment,U00745,S03624,post,P001644,"{""device"": ""tablet"", ""duration_sec"": 108}",2024-02-26T20:37:29
E0006176,view,U01768,S00479,post,P003373,"{""device"": ""mobile"", ""duration_sec"": 51}",2024-05-12T03:30:20
E0006177,vote,U01009,S02926,post,P002155,"{""device"": ""desktop"", ""duration_sec"": 381}",2025-07-14T06:10:52
E0006178,vote,U00574,S03809,post,P000977,"{""device"": ""tablet"", ""duration_sec"": 597}",2025-07-21T17:20:50
E0006179,click,U02889,S03565,post,P003240,"{""device"": ""mobile"", ""duration_sec"": 394}",2024-03-29T20:44:19
E0006180,view,U00625,S03156,post,P002742,"{""device"": ""tablet"", ""duration_sec"": 466}",2025-05-29T06:17:51
E0006181,join,U01616,S04064,community,C105,"{""device"": ""tablet"", ""duration_sec"": 468}",2025-09-21T14:43:01
E0006182,comment,U01926,S04746,comment,CM0006826,"{""device"": ""tablet"", ""duration_sec"": 443}",2024-08-13T04:58:11
E0006183,view,U02746,S02089,post,P000431,"{""device"": ""desktop"", ""duration_sec"": 463}",2025-06-27T09:52:38
E0006184,click,U00024,S01603,post,P000629,"{""device"": ""desktop"", ""duration_sec"": 74}",2024-05-28T01:49:42
E0006185,vote,U02081,S02252,post,P001400,"{""device"": ""tablet"", ""duration_sec"": 363}",2024-08-14T00:14:22
E0006186,view,U00081,S01521,post,P003788,"{""device"": ""desktop"", ""duration_sec"": 336}",2025-01-03T13:19:44
E0006187,vote,U02527,S04224,post,P003273,"{""device"": ""mobile"", ""duration_sec"": 210}",2025-07-07T08:46:02
E0006188,comment,U02768,S03057,post,P000837,"{""device"": ""tablet"", ""duration_sec"": 597}",2024-06-04T02:56:54
E0006189,share,U02857,S03433,post,P000982,"{""device"": ""tablet"", ""duration_sec"": 103}",2024-09-08T10:09:32
E0006190,view,U00853,S01273,post,P003401,"{""device"": ""tablet"", ""duration_sec"": 171}",2025-01-18T20:04:39
E0006191,vote,U00949,S03037,post,P000879,"{""device"": ""mobile"", ""duration_sec"": 117}",2025-02-19T15:22:15
E0006192,click,U02236,S01154,post,P003138,"{""device"": ""desktop"", ""duration_sec"": 136}",2025-09-05T15:58:29
E0006193,comment,U02591,S03574,post,P001754,"{""device"": ""tablet"", ""duration_sec"": 340}",2025-03-24T18:16:57
E0006194,vote,U01720,S02524,post,P003205,"{""device"": ""tablet"", ""duration_sec"": 79}",2025-03-03T23:29:29
E0006195,click,U00482,S01898,post,P003426,"{""device"": ""tablet"", ""duration_sec"": 550}",2024-04-22T13:38:00
E0006196,click,U01351,S03278,post,P000490,"{""device"": ""tablet"", ""duration_sec"": 476}",2024-07-29T16:59:00
E0006197,view,U02837,S02750,post,P001114,"{""device"": ""mobile"", ""duration_sec"": 468}",2025-01-09T02:08:44
E0006198,vote,U00539,S00861,post,P002140,"{""device"": ""mobile"", ""duration_sec"": 4}",2025-09-14T10:56:50
E0006199,comment,U01365,S00919,post,P002783,"{""device"": ""desktop"", ""duration_sec"": 306}",2024-08-08T16:32:52
E0006200,view,U00243,S04055,post,P001321,"{""device"": ""mobile"", ""duration_sec"": 534}",2024-04-24T00:15:58
E0006201,share,U01750,S01041,post,P003859,"{""device"": ""mobile"", ""duration_sec"": 359}",2024-02-24T01:06:56
E0006202,comment,U02629,S01370,comment,CM0003390,"{""device"": ""desktop"", ""duration_sec"": 506}",2025-09-22T07:01:01
E0006203,view,U00997,S04615,post,P001446,"{""device"": ""tablet"", ""duration_sec"": 314}",2024-12-30T17:36:57
E0006204,vote,U02927,S03443,post,P001115,"{""device"": ""tablet"", ""duration_sec"": 236}",2024-09-21T03:05:20
E0006205,view,U00157,S04137,post,P003242,"{""device"": ""desktop"", ""duration_sec"": 469}",2025-07-07T04:52:34
E0006206,view,U02847,S02192,comment,CM0000850,"{""device"": ""mobile"", ""duration_sec"": 175}",2024-08-27T04:44:38
E0006207,view,U02009,S01772,post,P001240,"{""device"": ""tablet"", ""duration_sec"": 499}",2024-01-30T20:21:28
E0006208,view,U01721,S04846,comment,CM0001963,"{""device"": ""mobile"", ""duration_sec"": 499}",2024-08-24T10:26:31
E0006209,view,U02366,S01022,post,P001608,"{""device"": ""mobile"", ""duration_sec"": 463}",2024-12-02T16:50:02
E0006210,view,U02046,S00776,community,C050,"{""device"": ""tablet"", ""duration_sec"": 143}",2024-04-29T03:48:38
E0006211,view,U01411,S03880,post,P001371,"{""device"": ""tablet"", ""duration_sec"": 290}",2024-10-27T03:05:25
E0006212,view,U01346,S03810,community,C011,"{""device"": ""mobile"", ""duration_sec"": 291}",2025-02-06T13:47:48
E0006213,view,U01278,S03100,community,C188,"{""device"": ""mobile"", ""duration_sec"": 415}",2025-11-01T14:31:46
E0006214,view,U01465,S00613,community,C105,"{""device"": ""tablet"", ""duration_sec"": 413}",2025-09-07T12:47:42
E0006215,view,U00119,S03901,post,P003980,"{""device"": ""desktop"", ""duration_sec"": 570}",2025-04-03T11:55:04
E0006216,view,U02366,S01902,comment,CM0005197,"{""device"": ""mobile"", ""duration_sec"": 319}",2024-07-13T23:35:10
E0006217,click,U02183,S02203,post,P000014,"{""device"": ""mobile"", ""duration_sec"": 4}",2025-01-03T01:07:57
E0006218,comment,U01771,S01194,community,C084,"{""device"": ""mobile"", ""duration_sec"": 15}",2025-04-22T00:41:22
E0006219,view,U01583,S02174,post,P001496,"{""device"": ""mobile"", ""duration_sec"": 267}",2024-07-28T11:14:15
E0006220,view,U01185,S04429,post,P002185,"{""device"": ""desktop"", ""duration_sec"": 45}",2024-11-07T20:09:59
E0006221,view,U01346,S01373,community,C173,"{""device"": ""desktop"", ""duration_sec"": 178}",2024-12-26T02:13:12
E0006222,view,U02293,S01794,post,P001361,"{""device"": ""desktop"", ""duration_sec"": 75}",2025-08-24T07:19:15
E0006223,share,U00828,S00620,post,P002498,"{""device"": ""desktop"", ""duration_sec"": 557}",2024-02-21T18:34:37
E0006224,view,U02384,S01654,post,P000531,"{""device"": ""mobile"", ""duration_sec"": 5}",2025-03-27T16:05:45
E0006225,view,U00826,S00187,post,P002932,"{""device"": ""tablet"", ""duration_sec"": 329}",2024-04-23T13:36:31
E0006226,join,U00012,S04575,post,P003337,"{""device"": ""tablet"", ""duration_sec"": 327}",2024-04-27T09:42:54
E0006227,view,U02162,S02537,post,P000307,"{""device"": ""mobile"", ""duration_sec"": 4}",2024-09-24T00:02:59
E0006228,view,U01553,S04320,post,P001594,"{""device"": ""mobile"", ""duration_sec"": 467}",2024-06-01T13:18:37
E0006229,vote,U01795,S00318,post,P002848,"{""device"": ""mobile"", ""duration_sec"": 175}",2025-10-23T16:19:00
E0006230,comment,U01592,S01490,post,P000800,"{""device"": ""desktop"", ""duration_sec"": 39}",2025-01-10T01:46:34
E0006231,view,U02252,S02712,post,P001036,"{""device"": ""desktop"", ""duration_sec"": 278}",2025-02-23T19:01:08
E0006232,comment,U02101,S00963,post,P001309,"{""device"": ""tablet"", ""duration_sec"": 141}",2024-07-25T12:59:41
E0006233,comment,U00670,S01335,post,P001885,"{""device"": ""mobile"", ""duration_sec"": 150}",2024-12-02T23:40:07
E0006234,share,U00928,S03421,comment,CM0005418,"{""device"": ""mobile"", ""duration_sec"": 94}",2024-12-12T06:37:38
E0006235,view,U00390,S04829,comment,CM0001104,"{""device"": ""mobile"", ""duration_sec"": 88}",2024-09-19T18:34:18
E0006236,vote,U02234,S01928,post,P002821,"{""device"": ""desktop"", ""duration_sec"": 235}",2024-03-08T08:42:03
E0006237,share,U00113,S00542,post,P003530,"{""device"": ""desktop"", ""duration_sec"": 134}",2025-07-01T01:42:46
E0006238,click,U01929,S02064,comment,CM0006789,"{""device"": ""tablet"", ""duration_sec"": 42}",2024-04-20T01:07:58
E0006239,view,U01498,S02599,post,P002920,"{""device"": ""desktop"", ""duration_sec"": 91}",2024-09-26T05:01:51
E0006240,share,U02378,S00187,post,P002712,"{""device"": ""mobile"", ""duration_sec"": 212}",2024-05-28T14:50:16
E0006241,vote,U01382,S00278,post,P001795,"{""device"": ""mobile"", ""duration_sec"": 432}",2024-10-19T08:47:10
E0006242,view,U00596,S01157,community,C119,"{""device"": ""mobile"", ""duration_sec"": 274}",2024-05-24T14:56:26
E0006243,view,U02188,S04134,post,P000676,"{""device"": ""desktop"", ""duration_sec"": 254}",2025-07-15T09:45:43
E0006244,view,U00150,S02680,post,P000961,"{""device"": ""mobile"", ""duration_sec"": 151}",2024-05-24T06:26:50
E0006245,view,U00273,S03400,post,P002283,"{""device"": ""desktop"", ""duration_sec"": 134}",2025-07-15T04:03:22
E0006246,vote,U01207,S04901,community,C019,"{""device"": ""mobile"", ""duration_sec"": 432}",2025-09-10T11:56:56
E0006247,view,U01655,S00484,post,P000633,"{""device"": ""tablet"", ""duration_sec"": 567}",2024-07-25T15:23:10
E0006248,view,U01372,S03957,post,P002013,"{""device"": ""desktop"", ""duration_sec"": 70}",2024-10-18T15:06:24
E0006249,comment,U02078,S02959,comment,CM0003927,"{""device"": ""mobile"", ""duration_sec"": 87}",2025-07-07T14:43:48
E0006250,view,U00502,S04986,post,P000844,"{""device"": ""mobile"", ""duration_sec"": 179}",2025-06-30T02:38:29
E0006251,view,U02956,S04658,post,P001082,"{""device"": ""mobile"", ""duration_sec"": 203}",2024-10-17T18:52:16
E0006252,view,U01132,S03602,post,P000448,"{""device"": ""tablet"", ""duration_sec"": 299}",2025-04-28T06:13:58
E0006253,click,U01583,S00715,post,P001991,"{""device"": ""desktop"", ""duration_sec"": 493}",2025-10-28T03:13:40
E0006254,share,U01629,S03300,community,C170,"{""device"": ""desktop"", ""duration_sec"": 102}",2024-09-12T21:51:10
E0006255,click,U01908,S03785,post,P000986,"{""device"": ""desktop"", ""duration_sec"": 163}",2025-04-08T16:13:40
E0006256,share,U02662,S04347,community,C113,"{""device"": ""mobile"", ""duration_sec"": 152}",2024-06-23T22:36:26
E0006257,join,U01959,S04397,comment,CM0005260,"{""device"": ""tablet"", ""duration_sec"": 38}",2025-02-27T09:40:29
E0006258,vote,U02197,S00111,community,C108,"{""device"": ""desktop"", ""duration_sec"": 96}",2025-03-05T07:29:39
E0006259,click,U01757,S02876,community,C108,"{""device"": ""tablet"", ""duration_sec"": 22}",2025-06-10T18:58:45
E0006260,click,U00660,S02438,post,P002300,"{""device"": ""tablet"", ""duration_sec"": 214}",2024-10-26T14:22:15
E0006261,view,U00899,S03696,comment,CM0004635,"{""device"": ""mobile"", ""duration_sec"": 417}",2025-05-25T18:45:46
E0006262,comment,U02995,S01816,post,P001253,"{""device"": ""mobile"", ""duration_sec"": 332}",2025-10-28T10:57:04
E0006263,view,U01887,S00338,post,P002632,"{""device"": ""tablet"", ""duration_sec"": 274}",2025-05-17T12:00:47
E0006264,view,U00317,S03800,post,P003987,"{""device"": ""mobile"", ""duration_sec"": 521}",2024-03-25T09:50:00
E0006265,join,U00335,S03887,post,P000158,"{""device"": ""tablet"", ""duration_sec"": 309}",2025-01-21T05:25:51
E0006266,comment,U02345,S03304,post,P001328,"{""device"": ""mobile"", ""duration_sec"": 512}",2024-08-18T19:35:07
E0006267,view,U02776,S02418,post,P003728,"{""device"": ""mobile"", ""duration_sec"": 401}",2025-09-26T19:09:13
E0006268,view,U00897,S03619,post,P002686,"{""device"": ""desktop"", ""duration_sec"": 309}",2025-05-02T10:41:13
E0006269,view,U01554,S02679,post,P001462,"{""device"": ""desktop"", ""duration_sec"": 181}",2025-03-08T12:31:33
E0006270,view,U00308,S04914,post,P000807,"{""device"": ""desktop"", ""duration_sec"": 293}",2025-02-13T14:25:11
E0006271,vote,U02350,S00578,comment,CM0006418,"{""device"": ""desktop"", ""duration_sec"": 110}",2024-08-04T00:11:26
E0006272,click,U02758,S03161,post,P003414,"{""device"": ""tablet"", ""duration_sec"": 155}",2024-10-04T18:12:46
E0006273,view,U00477,S04562,post,P000869,"{""device"": ""tablet"", ""duration_sec"": 30}",2025-03-13T23:57:17
E0006274,view,U01945,S04322,community,C198,"{""device"": ""desktop"", ""duration_sec"": 44}",2025-03-06T16:14:28
E0006275,click,U02234,S02562,post,P003740,"{""device"": ""desktop"", ""duration_sec"": 41}",2024-09-04T08:58:48
E0006276,view,U02678,S04977,post,P003054,"{""device"": ""desktop"", ""duration_sec"": 50}",2025-01-19T16:20:49
E0006277,view,U02973,S03034,post,P001641,"{""device"": ""tablet"", ""duration_sec"": 484}",2025-09-08T20:56:23
E0006278,view,U01861,S02403,post,P002963,"{""device"": ""tablet"", ""duration_sec"": 466}",2024-09-11T01:53:38
E0006279,view,U00452,S02253,post,P003632,"{""device"": ""mobile"", ""duration_sec"": 120}",2024-05-12T05:00:23
E0006280,view,U01907,S00100,comment,CM0004673,"{""device"": ""desktop"", ""duration_sec"": 66}",2024-08-31T19:21:45
E0006281,view,U01391,S04567,post,P001529,"{""device"": ""tablet"", ""duration_sec"": 381}",2024-07-21T09:34:12
E0006282,view,U01389,S00730,post,P002003,"{""device"": ""desktop"", ""duration_sec"": 552}",2025-03-21T20:03:05
E0006283,view,U00860,S04446,post,P002484,"{""device"": ""desktop"", ""duration_sec"": 101}",2025-09-19T18:16:08
E0006284,view,U02575,S02105,community,C002,"{""device"": ""mobile"", ""duration_sec"": 7}",2024-06-03T09:21:18
E0006285,comment,U02111,S00817,comment,CM0005078,"{""device"": ""tablet"", ""duration_sec"": 57}",2025-03-14T20:13:29
E0006286,view,U01502,S04101,comment,CM0003604,"{""device"": ""tablet"", ""duration_sec"": 6}",2025-05-02T14:36:03
E0006287,view,U01224,S04305,comment,CM0003256,"{""device"": ""mobile"", ""duration_sec"": 87}",2024-06-09T15:46:32
